Date,Dernier,Ouv., Plus Haut,Plus Bas,Vol.,Variation %,Devise
08/11/2024,"10,5936","10,6582","10,6652","10,5698",,"-0,57%",EUR/MAD
07/11/2024,"10,6540","10,6227","10,6777","10,6096",,"0,33%",EUR/MAD
06/11/2024,"10,6190","10,7035","10,7208","10,4874",,"-0,76%",EUR/MAD
05/11/2024,"10,6998","10,7048","10,7248","10,6796",,"0,06%",EUR/MAD
04/11/2024,"10,6936","10,6482","10,7274","10,6482",,"0,54%",EUR/MAD
01/11/2024,"10,6361","10,6979","10,7137","10,6458",,"-0,55%",EUR/MAD
31/10/2024,"10,6947","10,6975","10,7081","10,6688",,"0,08%",EUR/MAD
30/10/2024,"10,6857","10,6584","10,7112","10,6496",,"0,29%",EUR/MAD
29/10/2024,"10,6552","10,6536","10,6695","10,6281",,"0,12%",EUR/MAD
28/10/2024,"10,6423","10,6768","10,6880","10,6484",,"-0,27%",EUR/MAD
25/10/2024,"10,6710","10,6826","10,7020","10,6590",,"-0,08%",EUR/MAD
24/10/2024,"10,6799","10,6793","10,6986","10,6511",,"0,04%",EUR/MAD
23/10/2024,"10,6751","10,6875","10,6925","10,6540",,"-0,07%",EUR/MAD
22/10/2024,"10,6828","10,7178","10,7297","10,6701",,"-0,25%",EUR/MAD
21/10/2024,"10,7092","10,7893","10,8013","10,7021",,"-0,71%",EUR/MAD
18/10/2024,"10,7861","10,7379","10,7989","10,7256",,"0,52%",EUR/MAD
17/10/2024,"10,7298","10,7182","10,7460","10,7000",,"0,14%",EUR/MAD
16/10/2024,"10,7145","10,7176","10,7478","10,6924",,"0,06%",EUR/MAD
15/10/2024,"10,7085","10,7366","10,7444","10,6964",,"-0,23%",EUR/MAD
14/10/2024,"10,7334","10,7269","10,7479","10,7039",,"0,10%",EUR/MAD
11/10/2024,"10,7226","10,7474","10,7580","10,7205",,"-0,17%",EUR/MAD
10/10/2024,"10,7412","10,7569","10,7689","10,7157",,"-0,12%",EUR/MAD
09/10/2024,"10,7541","10,7692","10,7786","10,7444",,"-0,07%",EUR/MAD
08/10/2024,"10,7619","10,7738","10,7906","10,7521",,"-0,07%",EUR/MAD
07/10/2024,"10,7693","10,7807","10,7952","10,7531",,"-0,08%",EUR/MAD
04/10/2024,"10,7780","10,7779","10,8103","10,7557",,"0,05%",EUR/MAD
03/10/2024,"10,7731","10,8091","10,8155","10,7659",,"-0,25%",EUR/MAD
02/10/2024,"10,8000","10,8069","10,8189","10,7831",,"-0,04%",EUR/MAD
01/10/2024,"10,8046","10,8287","10,8582","10,7822",,"-0,19%",EUR/MAD
30/09/2024,"10,8250","10,8191","10,8689","10,8084",,"0,11%",EUR/MAD
27/09/2024,"10,8136","10,8244","10,8549","10,7859",,"-0,02%",EUR/MAD
26/09/2024,"10,8156","10,7809","10,8367","10,7646",,"0,41%",EUR/MAD
25/09/2024,"10,7715","10,8069","10,8301","10,7640",,"-0,25%",EUR/MAD
24/09/2024,"10,7982","10,7796","10,8197","10,7619",,"0,20%",EUR/MAD
23/09/2024,"10,7764","10,8069","10,8193","10,7484",,"-0,25%",EUR/MAD
20/09/2024,"10,8029","10,8250","10,8428","10,7925",,"-0,12%",EUR/MAD
19/09/2024,"10,8161","10,8341","10,8623","10,7790",,"-0,08%",EUR/MAD
18/09/2024,"10,8253","10,8462","10,8843","10,8068",,"-0,11%",EUR/MAD
17/09/2024,"10,8373","10,8652","10,8662","10,8280",,"-0,17%",EUR/MAD
16/09/2024,"10,8558","10,8184","10,8696","10,8143",,"0,54%",EUR/MAD
13/09/2024,"10,7979","10,8329","10,8401","10,8008",,"-0,22%",EUR/MAD
12/09/2024,"10,8221","10,7744","10,8360","10,7563",,"0,54%",EUR/MAD
11/09/2024,"10,7635","10,7410","10,7935","10,7366",,"0,24%",EUR/MAD
10/09/2024,"10,7382","10,7443","10,7628","10,7254",,"0,05%",EUR/MAD
09/09/2024,"10,7329","10,7790","10,7929","10,7340",,"-0,44%",EUR/MAD
06/09/2024,"10,7804","10,8056","10,8272","10,7671",,"-0,15%",EUR/MAD
05/09/2024,"10,7965","10,8022","10,8294","10,7839",,"-0,03%",EUR/MAD
04/09/2024,"10,8000","10,7780","10,8188","10,7727",,"0,23%",EUR/MAD
03/09/2024,"10,7747","10,8202","10,8239","10,7576",,"-0,33%",EUR/MAD
02/09/2024,"10,8103","10,7928","10,8589","10,7893",,"0,18%",EUR/MAD
30/08/2024,"10,7907","10,7647","10,8169","10,7529",,"0,32%",EUR/MAD
29/08/2024,"10,7558","10,7569","10,7884","10,7378",,"0,01%",EUR/MAD
28/08/2024,"10,7550","10,7713","10,7782","10,7324",,"-0,13%",EUR/MAD
27/08/2024,"10,7685","10,7631","10,7933","10,7494",,"0,13%",EUR/MAD
26/08/2024,"10,7542","10,7954","10,8089","10,7485",,"-0,37%",EUR/MAD
23/08/2024,"10,7944","10,7545","10,8142","10,7238",,"0,42%",EUR/MAD
22/08/2024,"10,7497","10,7943","10,8061","10,7366",,"-0,38%",EUR/MAD
21/08/2024,"10,7906","10,7808","10,8041","10,7702",,"0,11%",EUR/MAD
20/08/2024,"10,7785","10,7700","10,7894","10,7535",,"0,15%",EUR/MAD
19/08/2024,"10,7624","10,7735","10,7985","10,7376",,"-0,11%",EUR/MAD
16/08/2024,"10,7747","10,7322","10,7802","10,7193",,"0,44%",EUR/MAD
15/08/2024,"10,7280","10,7521","10,7702","10,7205",,"-0,20%",EUR/MAD
14/08/2024,"10,7494","10,7849","10,7858","10,7408",,"-0,22%",EUR/MAD
13/08/2024,"10,7736","10,7267","10,7912","10,7003",,"0,48%",EUR/MAD
12/08/2024,"10,7221","10,7249","10,7479","10,7135",,"-0,01%",EUR/MAD
09/08/2024,"10,7231","10,7432","10,7572","10,7162",,"-0,16%",EUR/MAD
08/08/2024,"10,7400","10,7478","10,7673","10,7188",,"-0,01%",EUR/MAD
07/08/2024,"10,7412","10,7499","10,7597","10,7191",,"-0,04%",EUR/MAD
06/08/2024,"10,7457","10,7715","10,7815","10,7252",,"-0,21%",EUR/MAD
05/08/2024,"10,7678","10,7448","10,7995","10,7367",,"0,22%",EUR/MAD
02/08/2024,"10,7443","10,7208","10,7594","10,6776",,"0,25%",EUR/MAD
01/08/2024,"10,7176","10,7458","10,7649","10,7070",,"-0,22%",EUR/MAD
31/07/2024,"10,7416","10,7198","10,7573","10,7071",,"0,23%",EUR/MAD
30/07/2024,"10,7165","10,7206","10,7378","10,7010",,"0,11%",EUR/MAD
29/07/2024,"10,7044","10,7334","10,7399","10,7022",,"-0,10%",EUR/MAD
26/07/2024,"10,7150","10,6994","10,7455","10,6899",,"0,19%",EUR/MAD
25/07/2024,"10,6948","10,7318","10,7446","10,6841",,"-0,30%",EUR/MAD
24/07/2024,"10,7266","10,7073","10,7591","10,6917",,"0,31%",EUR/MAD
23/07/2024,"10,6938","10,7214","10,7289","10,6888",,"-0,11%",EUR/MAD
22/07/2024,"10,7059","10,7129","10,7351","10,6756",,"0,06%",EUR/MAD
19/07/2024,"10,6998","10,6904","10,7297","10,6746",,"0,12%",EUR/MAD
18/07/2024,"10,6867","10,7431","10,7465","10,6875",,"-0,45%",EUR/MAD
17/07/2024,"10,7350","10,7196","10,7577","10,7132",,"0,26%",EUR/MAD
16/07/2024,"10,7070","10,6979","10,7298","10,6829",,"0,12%",EUR/MAD
15/07/2024,"10,6942","10,6803","10,7193","10,6749",,"-0,01%",EUR/MAD
12/07/2024,"10,6951","10,6767","10,7236","10,6636",,"0,30%",EUR/MAD
11/07/2024,"10,6636","10,6571","10,7053","10,6480",,"0,19%",EUR/MAD
10/07/2024,"10,6434","10,6550","10,6760","10,6306",,"0,03%",EUR/MAD
09/07/2024,"10,6400","10,6749","10,6881","10,6332",,"-0,18%",EUR/MAD
08/07/2024,"10,6590","10,6817","10,7170","10,6636",,"-0,34%",EUR/MAD
05/07/2024,"10,6953","10,6993","10,7231","10,6839",,"0,10%",EUR/MAD
04/07/2024,"10,6848","10,7190","10,7346","10,6788",,"-0,27%",EUR/MAD
03/07/2024,"10,7138","10,7205","10,7437","10,7000",,"-0,03%",EUR/MAD
02/07/2024,"10,7169","10,6932","10,7285","10,6796",,"0,26%",EUR/MAD
01/07/2024,"10,6886","10,6959","10,7459","10,6806",,"0,21%",EUR/MAD
28/06/2024,"10,6661","10,6448","10,6947","10,6313",,"0,23%",EUR/MAD
27/06/2024,"10,6412","10,6191","10,6621","10,6163",,"0,19%",EUR/MAD
26/06/2024,"10,6209","10,6343","10,6440","10,6088",,"-0,10%",EUR/MAD
25/06/2024,"10,6312","10,6606","10,6714","10,6193",,"-0,23%",EUR/MAD
24/06/2024,"10,6559","10,6509","10,6814","10,6459",,"0,06%",EUR/MAD
21/06/2024,"10,6491","10,6608","10,6790","10,6384",,"-0,05%",EUR/MAD
20/06/2024,"10,6540","10,7140","10,7203","10,6549",,"-0,53%",EUR/MAD
19/06/2024,"10,7103","10,7394","10,7442","10,6989",,"-0,21%",EUR/MAD
18/06/2024,"10,7325","10,7338","10,7619","10,7084",,"0,04%",EUR/MAD
17/06/2024,"10,7285","10,7021","10,7379","10,6845",,"0,31%",EUR/MAD
14/06/2024,"10,6953","10,6985","10,7101","10,6562",,"0,01%",EUR/MAD
13/06/2024,"10,6938","10,7590","10,7689","10,6917",,"-0,56%",EUR/MAD
12/06/2024,"10,7543","10,6876","10,7785","10,6744",,"0,65%",EUR/MAD
11/06/2024,"10,6849","10,7172","10,7284","10,6638",,"-0,24%",EUR/MAD
10/06/2024,"10,7109","10,7110","10,7287","10,6614",,"0,02%",EUR/MAD
07/06/2024,"10,7091","10,7557","10,7698","10,7038",,"-0,39%",EUR/MAD
06/06/2024,"10,7510","10,7666","10,7942","10,7196",,"-0,07%",EUR/MAD
05/06/2024,"10,7590","10,8110","10,8196","10,7555",,"-0,43%",EUR/MAD
04/06/2024,"10,8054","10,8457","10,8542","10,8005",,"-0,33%",EUR/MAD
03/06/2024,"10,8415","10,8018","10,8546","10,7933",,"0,48%",EUR/MAD
31/05/2024,"10,7892","10,7983","10,8209","10,7714",,"-0,05%",EUR/MAD
30/05/2024,"10,7946","10,7542","10,8105","10,7421",,"0,45%",EUR/MAD
29/05/2024,"10,7462","10,7819","10,8016","10,7459",,"-0,29%",EUR/MAD
28/05/2024,"10,7772","10,8006","10,8214","10,7785",,"-0,17%",EUR/MAD
27/05/2024,"10,7955","10,7998","10,8116","10,7858",,"0,04%",EUR/MAD
24/05/2024,"10,7914","10,7585","10,8097","10,7493",,"0,34%",EUR/MAD
23/05/2024,"10,7543","10,7376","10,7917","10,7242",,"0,26%",EUR/MAD
22/05/2024,"10,7263","10,7375","10,7578","10,7011",,"-0,06%",EUR/MAD
21/05/2024,"10,7328","10,7879","10,8069","10,7287",,"-0,49%",EUR/MAD
20/05/2024,"10,7857","10,8069","10,8349","10,7785",,"-0,21%",EUR/MAD
17/05/2024,"10,8081","10,8191","10,8392","10,8001",,"-0,07%",EUR/MAD
16/05/2024,"10,8153","10,8474","10,8575","10,8071",,"-0,15%",EUR/MAD
15/05/2024,"10,8312","10,8473","10,8581","10,7895",,"-0,05%",EUR/MAD
14/05/2024,"10,8367","10,8133","10,8519","10,8050",,"0,25%",EUR/MAD
13/05/2024,"10,8096","10,8080","10,8321","10,7996",,"0,08%",EUR/MAD
10/05/2024,"10,8008","10,8095","10,8326","10,7965",,"-0,05%",EUR/MAD
09/05/2024,"10,8058","10,7777","10,8201","10,7618",,"0,30%",EUR/MAD
08/05/2024,"10,7740","10,7934","10,8009","10,7545",,"-0,15%",EUR/MAD
07/05/2024,"10,7897","10,8082","10,8287","10,7871",,"-0,13%",EUR/MAD
06/05/2024,"10,8035","10,8212","10,8349","10,7986",,"-0,10%",EUR/MAD
03/05/2024,"10,8145","10,8054","10,8796","10,8013",,"0,12%",EUR/MAD
02/05/2024,"10,8012","10,8195","10,8312","10,7835",,"-0,13%",EUR/MAD
01/05/2024,"10,8158","10,8024","10,8430","10,7941",,"0,16%",EUR/MAD
30/04/2024,"10,7982","10,8360","10,8415","10,7882",,"-0,32%",EUR/MAD
29/04/2024,"10,8324","10,8416","10,8682","10,8138",,"-0,06%",EUR/MAD
26/04/2024,"10,8390","10,8651","10,8772","10,8222",,"-0,19%",EUR/MAD
25/04/2024,"10,8594","10,8493","10,8826","10,8251",,"0,14%",EUR/MAD
24/04/2024,"10,8446","10,8464","10,8768","10,8266",,"0,03%",EUR/MAD
23/04/2024,"10,8417","10,8165","10,8581","10,7971",,"0,29%",EUR/MAD
22/04/2024,"10,8108","10,8106","10,8279","10,7857",,"0,05%",EUR/MAD
19/04/2024,"10,8059","10,7828","10,8293","10,7606",,"0,26%",EUR/MAD
18/04/2024,"10,7775","10,8196","10,8343","10,7741",,"-0,35%",EUR/MAD
17/04/2024,"10,8150","10,7935","10,8342","10,7850",,"0,24%",EUR/MAD
16/04/2024,"10,7890","10,8094","10,8247","10,7853",,"-0,22%",EUR/MAD
15/04/2024,"10,8132","10,6620","10,8348","10,6569",,"1,46%",EUR/MAD
12/04/2024,"10,6580","10,7517","10,7557","10,6469",,"-0,77%",EUR/MAD
11/04/2024,"10,7412","10,7743","10,7828","10,7236",,"-0,25%",EUR/MAD
10/04/2024,"10,7676","10,8877","10,9018","10,7575",,"-1,05%",EUR/MAD
09/04/2024,"10,8816","10,8810","10,9126","10,8691",,"0,02%",EUR/MAD
08/04/2024,"10,8791","10,9070","10,9080","10,8532",,"-0,16%",EUR/MAD
05/04/2024,"10,8962","10,9135","10,9262","10,8692",,"-0,12%",EUR/MAD
04/04/2024,"10,9098","10,9015","10,9433","10,8893",,"0,08%",EUR/MAD
03/04/2024,"10,9008","10,8509","10,9073","10,8429",,"0,52%",EUR/MAD
02/04/2024,"10,8441","10,8649","10,8693","10,8213",,"-0,16%",EUR/MAD
01/04/2024,"10,8617","10,8788","10,8919","10,8528",,"-0,16%",EUR/MAD
29/03/2024,"10,8792","10,9190","10,9339","10,8595",,"-0,31%",EUR/MAD
28/03/2024,"10,9132","10,9795","10,9913","10,9071",,"-0,57%",EUR/MAD
27/03/2024,"10,9754","10,9604","11,0202","10,9467",,"0,17%",EUR/MAD
26/03/2024,"10,9567","10,9424","10,9789","10,9236",,"0,21%",EUR/MAD
25/03/2024,"10,9337","10,9123","10,9471","10,8973",,"0,25%",EUR/MAD
22/03/2024,"10,9066","10,9090","10,9278","10,8636",,"-0,07%",EUR/MAD
21/03/2024,"10,9147","10,9365","10,9656","10,9020",,"-0,14%",EUR/MAD
20/03/2024,"10,9302","10,9153","10,9392","10,8880",,"0,30%",EUR/MAD
19/03/2024,"10,8977","10,9284","10,9433","10,8865",,"-0,13%",EUR/MAD
18/03/2024,"10,9121","10,9445","10,9692","10,9132",,"-0,22%",EUR/MAD
15/03/2024,"10,9358","10,9448","10,9619","10,9292",,"-0,05%",EUR/MAD
14/03/2024,"10,9413","10,9690","10,9924","10,9410",,"-0,21%",EUR/MAD
13/03/2024,"10,9639","10,9673","10,9881","10,9456",,"-0,01%",EUR/MAD
12/03/2024,"10,9646","10,9746","10,9942","10,9400",,"0,03%",EUR/MAD
11/03/2024,"10,9617","10,9851","11,0087","10,9571",,"-0,13%",EUR/MAD
08/03/2024,"10,9764","10,9615","11,0145","10,9319",,"0,18%",EUR/MAD
07/03/2024,"10,9568","10,9123","10,9642","10,8932",,"0,46%",EUR/MAD
06/03/2024,"10,9068","10,8936","10,9295","10,8731",,"0,23%",EUR/MAD
05/03/2024,"10,8822","10,9045","10,9159","10,8826",,"-0,16%",EUR/MAD
04/03/2024,"10,8996","10,9292","10,9403","10,8847",,"-0,20%",EUR/MAD
01/03/2024,"10,9210","10,8903","10,9307","10,8860",,"0,31%",EUR/MAD
29/02/2024,"10,8875","10,9525","10,9579","10,8839",,"-0,57%",EUR/MAD
28/02/2024,"10,9498","10,9215","10,9690","10,9004",,"0,28%",EUR/MAD
27/02/2024,"10,9188","10,9020","10,9393","10,8951",,"0,14%",EUR/MAD
26/02/2024,"10,9037","10,8863","10,9178","10,8727",,"0,26%",EUR/MAD
23/02/2024,"10,8756","10,8864","10,8963","10,8586",,"0,03%",EUR/MAD
22/02/2024,"10,8728","10,9007","10,9427","10,8613",,"-0,21%",EUR/MAD
21/02/2024,"10,8957","10,8930","10,9074","10,8777",,"0,09%",EUR/MAD
20/02/2024,"10,8863","10,8764","10,9122","10,8512",,"0,13%",EUR/MAD
19/02/2024,"10,8717","10,8447","10,8822","10,8371",,"0,30%",EUR/MAD
16/02/2024,"10,8395","10,8328","10,8591","10,8209",,"0,11%",EUR/MAD
15/02/2024,"10,8281","10,8101","10,8542","10,7978",,"0,19%",EUR/MAD
14/02/2024,"10,8075","10,7830","10,8237","10,7752",,"0,28%",EUR/MAD
13/02/2024,"10,7778","10,8109","10,8362","10,7613",,"-0,27%",EUR/MAD
12/02/2024,"10,8072","10,8153","10,8451","10,7961",,"-0,07%",EUR/MAD
09/02/2024,"10,8152","10,8264","10,8413","10,8017",,"-0,07%",EUR/MAD
08/02/2024,"10,8228","10,8333","10,8554","10,7973",,"-0,06%",EUR/MAD
07/02/2024,"10,8296","10,8324","10,8549","10,8202",,"-0,01%",EUR/MAD
06/02/2024,"10,8302","10,8321","10,8522","10,8095",,"0,04%",EUR/MAD
05/02/2024,"10,8262","10,8330","10,8427","10,7971",,"-0,04%",EUR/MAD
02/02/2024,"10,8303","10,8798","10,8988","10,8239",,"-0,38%",EUR/MAD
01/02/2024,"10,8718","10,8148","10,8905","10,7849",,"0,53%",EUR/MAD
31/01/2024,"10,8141","10,8556","10,8813","10,8056",,"-0,32%",EUR/MAD
30/01/2024,"10,8492","10,8695","10,8800","10,8252",,"-0,06%",EUR/MAD
29/01/2024,"10,8561","10,8209","10,8771","10,8116",,"0,31%",EUR/MAD
26/01/2024,"10,8227","10,8283","10,8521","10,8019",,"-0,03%",EUR/MAD
25/01/2024,"10,8263","10,8356","10,8548","10,8016",,"-0,08%",EUR/MAD
24/01/2024,"10,8347","10,8264","10,8730","10,8146",,"0,14%",EUR/MAD
23/01/2024,"10,8193","10,8160","10,8505","10,8045",,"0,07%",EUR/MAD
22/01/2024,"10,8113","10,8472","10,8662","10,8111",,"-0,36%",EUR/MAD
19/01/2024,"10,8499","10,8765","10,8917","10,8216",,"-0,19%",EUR/MAD
18/01/2024,"10,8710","10,8674","10,8911","10,8441",,"0,05%",EUR/MAD
17/01/2024,"10,8653","10,8532","10,8792","10,8329",,"0,14%",EUR/MAD
16/01/2024,"10,8505","10,8952","10,9043","10,8335",,"-0,33%",EUR/MAD
15/01/2024,"10,8869","10,8946","10,9240","10,8807",,"-0,08%",EUR/MAD
12/01/2024,"10,8957","10,9054","10,9413","10,8904",,"-0,03%",EUR/MAD
11/01/2024,"10,8992","10,9277","10,9444","10,8814",,"-0,21%",EUR/MAD
10/01/2024,"10,9224","10,8933","10,9290","10,8833",,"0,32%",EUR/MAD
09/01/2024,"10,8880","10,8881","10,9142","10,8726",,"0,16%",EUR/MAD
08/01/2024,"10,8703","10,8813","10,9123","10,8640",,"-0,11%",EUR/MAD
05/01/2024,"10,8822","10,8359","10,9188","10,8121",,"0,49%",EUR/MAD
04/01/2024,"10,8292","10,8379","10,8643","10,8156",,"-0,12%",EUR/MAD
03/01/2024,"10,8426","10,8794","10,8939","10,8183",,"-0,23%",EUR/MAD
02/01/2024,"10,8678","10,9130","10,9387","10,8592",,"-0,38%",EUR/MAD
01/01/2024,"10,9093","10,9079","10,9157","10,9071",,"0,22%",EUR/MAD
29/12/2023,"10,8856","10,9376","10,9712","10,8854",,"-0,43%",EUR/MAD
28/12/2023,"10,9329","10,8794","10,9876","10,8709",,"0,53%",EUR/MAD
27/12/2023,"10,8758","10,9473","10,9623","10,8089",,"-0,62%",EUR/MAD
26/12/2023,"10,9435","10,9130","10,9530","10,9066",,"0,33%",EUR/MAD
25/12/2023,"10,9071","10,9234","10,9394","10,9071",,"-0,10%",EUR/MAD
22/12/2023,"10,9181","10,9698","10,9751","10,8940",,"-0,39%",EUR/MAD
21/12/2023,"10,9608","10,9892","10,9976","10,9016",,"-0,21%",EUR/MAD
20/12/2023,"10,9834","11,0441","11,0590","10,9686",,"-0,52%",EUR/MAD
19/12/2023,"11,0408","11,0403","11,0653","11,0267",,"0,08%",EUR/MAD
18/12/2023,"11,0323","11,0409","11,0641","11,0247",,"0,10%",EUR/MAD
15/12/2023,"11,0216","11,1001","11,1084","11,0187",,"-0,60%",EUR/MAD
14/12/2023,"11,0877","11,0273","11,1127","11,0241",,"0,58%",EUR/MAD
13/12/2023,"11,0235","10,9715","11,0507","10,9579",,"0,47%",EUR/MAD
12/12/2023,"10,9716","10,9444","10,9926","10,9300",,"0,28%",EUR/MAD
11/12/2023,"10,9407","10,9390","10,9564","10,9108",,"0,14%",EUR/MAD
08/12/2023,"10,9252","10,9068","10,9586","10,8860",,"0,14%",EUR/MAD
07/12/2023,"10,9101","10,8907","10,9327","10,8708",,"0,27%",EUR/MAD
06/12/2023,"10,8809","10,9121","10,9296","10,8771",,"-0,25%",EUR/MAD
05/12/2023,"10,9083","10,9454","10,9706","10,8898",,"-0,31%",EUR/MAD
04/12/2023,"10,9422","10,9797","10,9860","10,9265",,"-0,30%",EUR/MAD
01/12/2023,"10,9754","10,9768","11,0084","10,9213",,"0,04%",EUR/MAD
30/11/2023,"10,9711","11,0135","11,0311","10,9672",,"-0,35%",EUR/MAD
29/11/2023,"11,0099","11,0400","11,0702","11,0062",,"-0,24%",EUR/MAD
28/11/2023,"11,0364","11,0345","11,0627","11,0104",,"-0,08%",EUR/MAD
27/11/2023,"11,0451","11,0377","11,0639","11,0070",,"0,07%",EUR/MAD
24/11/2023,"11,0369","11,0205","11,0532","11,0080",,"0,19%",EUR/MAD
23/11/2023,"11,0158","11,0328","11,0677","11,0042",,"-0,13%",EUR/MAD
22/11/2023,"11,0301","11,0300","11,0598","10,9938",,"0,04%",EUR/MAD
21/11/2023,"11,0252","11,0858","11,1055","11,0155",,"-0,42%",EUR/MAD
20/11/2023,"11,0719","11,0816","11,1054","11,0484",,"-0,01%",EUR/MAD
17/11/2023,"11,0728","11,0279","11,0892","11,0118",,"0,47%",EUR/MAD
16/11/2023,"11,0209","11,0162","11,0489","10,9981",,"0,07%",EUR/MAD
15/11/2023,"11,0134","11,0118","11,0445","10,9904",,"-0,08%",EUR/MAD
14/11/2023,"11,0218","10,9220","11,0411","10,8993",,"0,97%",EUR/MAD
13/11/2023,"10,9162","10,9116","10,9483","10,8981",,"0,09%",EUR/MAD
10/11/2023,"10,9064","10,9057","10,9524","10,8917",,"0,04%",EUR/MAD
09/11/2023,"10,9015","10,9100","10,9381","10,8954",,"-0,02%",EUR/MAD
08/11/2023,"10,9041","10,9366","10,9415","10,8820",,"-0,27%",EUR/MAD
07/11/2023,"10,9340","10,9459","10,9551","10,9061",,"-0,02%",EUR/MAD
06/11/2023,"10,9367","10,9625","10,9909","10,9448",,"-0,16%",EUR/MAD
03/11/2023,"10,9544","10,8959","10,9810","10,8828",,"0,59%",EUR/MAD
02/11/2023,"10,8901","10,8953","10,9271","10,8745",,"-0,01%",EUR/MAD
01/11/2023,"10,8917","10,8928","10,9158","10,8396",,"0,00%",EUR/MAD
31/10/2023,"10,8922","10,9096","10,9487","10,8754",,"-0,12%",EUR/MAD
30/10/2023,"10,9049","10,8533","10,9354","10,8420",,"0,40%",EUR/MAD
27/10/2023,"10,8619","10,8574","10,8885","10,8428",,"0,08%",EUR/MAD
26/10/2023,"10,8536","10,8517","10,8719","10,8055",,"0,16%",EUR/MAD
25/10/2023,"10,8366","10,9073","10,9249","10,8373",,"-0,60%",EUR/MAD
24/10/2023,"10,9016","10,9997","11,0201","10,8940",,"-0,86%",EUR/MAD
23/10/2023,"10,9959","10,9404","11,0098","10,9137",,"0,54%",EUR/MAD
20/10/2023,"10,9367","10,9042","10,9497","10,8816",,"0,41%",EUR/MAD
19/10/2023,"10,8921","10,8516","10,9281","10,8380",,"0,40%",EUR/MAD
18/10/2023,"10,8489","10,8377","10,8767","10,8162",,"0,20%",EUR/MAD
17/10/2023,"10,8277","10,8309","10,8579","10,8018",,"0,00%",EUR/MAD
16/10/2023,"10,8272","10,7870","10,8360","10,7739",,"0,38%",EUR/MAD
13/10/2023,"10,7864","10,7857","10,8253","10,7763",,"0,04%",EUR/MAD
12/10/2023,"10,7822","10,8648","10,8928","10,7831",,"-0,79%",EUR/MAD
11/10/2023,"10,8678","10,8756","10,8850","10,8347",,"-0,03%",EUR/MAD
10/10/2023,"10,8709","10,8755","10,8948","10,8429",,"0,00%",EUR/MAD
09/10/2023,"10,8708","10,8654","10,8854","10,8273",,"0,04%",EUR/MAD
06/10/2023,"10,8662","10,8560","10,8862","10,8146",,"0,14%",EUR/MAD
05/10/2023,"10,8513","10,8349","10,8662","10,8154",,"0,23%",EUR/MAD
04/10/2023,"10,8261","10,8194","10,8569","10,7993",,"0,13%",EUR/MAD
03/10/2023,"10,8116","10,8327","10,8411","10,7912",,"-0,15%",EUR/MAD
02/10/2023,"10,8280","10,8744","10,8847","10,8180",,"-0,38%",EUR/MAD
29/09/2023,"10,8697","10,8979","10,9138","10,8653",,"-0,21%",EUR/MAD
28/09/2023,"10,8930","10,8454","10,9181","10,8235",,"0,49%",EUR/MAD
27/09/2023,"10,8402","10,8643","10,8816","10,8215",,"-0,16%",EUR/MAD
26/09/2023,"10,8580","10,8810","10,8940","10,8492",,"-0,16%",EUR/MAD
25/09/2023,"10,8753","10,9337","10,9337","10,8632",,"-0,49%",EUR/MAD
22/09/2023,"10,9290","10,9603","10,9727","10,9038",,"-0,25%",EUR/MAD
21/09/2023,"10,9564","10,9500","10,9755","10,9154",,"0,09%",EUR/MAD
20/09/2023,"10,9463","10,9586","10,9861","10,9233",,"-0,07%",EUR/MAD
19/09/2023,"10,9545","10,9812","10,9983","10,9444",,"-0,21%",EUR/MAD
18/09/2023,"10,9779","10,9431","11,0104","10,9420",,"0,24%",EUR/MAD
15/09/2023,"10,9514","10,9148","10,9747","10,9081",,"0,34%",EUR/MAD
14/09/2023,"10,9142","10,9044","10,9969","10,8963",,"0,17%",EUR/MAD
13/09/2023,"10,8954","10,9044","10,9308","10,8598",,"-0,05%",EUR/MAD
12/09/2023,"10,9006","10,8956","10,9213","10,8542",,"0,10%",EUR/MAD
11/09/2023,"10,8899","10,8875","10,9151","10,8546",,"0,20%",EUR/MAD
08/09/2023,"10,8680","10,8783","10,9031","10,8391",,"0,06%",EUR/MAD
07/09/2023,"10,8618","10,9347","10,9405","10,8664",,"-0,63%",EUR/MAD
06/09/2023,"10,9305","10,9260","10,9493","10,9033",,"0,05%",EUR/MAD
05/09/2023,"10,9247","10,9741","11,0091","10,9038",,"-0,32%",EUR/MAD
04/09/2023,"10,9593","10,9995","11,0200","10,9613",,"-0,30%",EUR/MAD
01/09/2023,"10,9922","11,0164","11,0652","10,9851",,"-0,21%",EUR/MAD
31/08/2023,"11,0148","11,0691","11,0749","11,0070",,"-0,45%",EUR/MAD
30/08/2023,"11,0644","11,0116","11,0795","10,9758",,"0,52%",EUR/MAD
29/08/2023,"11,0073","10,9616","11,0275","10,9427",,"0,41%",EUR/MAD
28/08/2023,"10,9619","10,9177","10,9715","10,9072",,"0,44%",EUR/MAD
25/08/2023,"10,9139","10,8678","10,9489","10,8423",,"0,46%",EUR/MAD
24/08/2023,"10,8641","10,8801","10,9002","10,8435",,"-0,12%",EUR/MAD
23/08/2023,"10,8772","10,8484","10,8956","10,8252",,"0,38%",EUR/MAD
22/08/2023,"10,8363","10,8642","10,8986","10,8310",,"-0,21%",EUR/MAD
21/08/2023,"10,8594","10,8582","10,8819","10,8543",,"0,08%",EUR/MAD
