"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"23/01/2013","8,3941","8,3762","8,4286","8,3498","","0,11%"
"22/01/2013","8,3851","8,3804","8,4315","8,3400","","-0,05%"
"21/01/2013","8,3891","8,3889","8,4150","8,3600","","0,06%"
"18/01/2013","8,3837","8,3481","8,4197","8,3272","","0,21%"
"17/01/2013","8,3665","8,4062","8,4265","8,3327","","-0,36%"
"16/01/2013","8,3969","8,3883","8,4406","8,3590","","0,00%"
"15/01/2013","8,3973","8,3583","8,4262","8,3289","","0,44%"
"14/01/2013","8,3605","8,3700","8,3961","8,3250","","-0,17%"
"11/01/2013","8,3750","8,4159","8,4437","8,3443","","-0,49%"
"10/01/2013","8,4162","8,5132","8,5474","8,3900","","-1,27%"
"09/01/2013","8,5245","8,5073","8,5523","8,4802","","0,21%"
"08/01/2013","8,5066","8,4987","8,5370","8,4601","","0,11%"
"07/01/2013","8,4974","8,5104","8,5690","8,4700","","-0,06%"
"04/01/2013","8,5022","8,5200","8,5753","8,4750","","-0,22%"
"03/01/2013","8,5210","8,4466","8,5450","8,4301","","0,84%"
"02/01/2013","8,4504","8,4504","8,4910","8,3800","","0,01%"
"01/01/2013","8,4499","8,4460","8,4745","8,2555","","-0,05%"
"31/12/2012","8,4540","8,4463","8,4866","8,4100","","0,26%"
"28/12/2012","8,4324","8,4344","8,4828","8,3950","","-0,01%"
"27/12/2012","8,4329","8,4302","8,4660","8,3800","","-0,08%"
"26/12/2012","8,4399","8,4512","8,4818","8,4001","","-0,25%"
"25/12/2012","8,4610","8,4645","8,4807","8,4200","","0,01%"
"24/12/2012","8,4602","8,4098","8,4845","8,4045","","-0,12%"
"21/12/2012","8,4700","8,4299","8,4908","8,4002","","0,64%"
"20/12/2012","8,4165","8,4391","8,4666","8,3799","","-0,27%"
"19/12/2012","8,4396","8,4235","8,4600","8,3706","","0,15%"
"18/12/2012","8,4272","8,4618","8,4923","8,4048","","-0,40%"
"17/12/2012","8,4611","8,4809","8,5135","8,4400","","-0,18%"
"14/12/2012","8,4760","8,5191","8,5359","8,4401","","-0,49%"
"13/12/2012","8,5175","8,5099","8,5471","8,4750","","-0,03%"
"12/12/2012","8,5199","8,5572","8,5830","8,4804","","-0,38%"
"11/12/2012","8,5525","8,5776","8,6114","8,5250","","-0,44%"
"10/12/2012","8,5903","8,6156","8,6390","8,5600","","0,06%"
"07/12/2012","8,5850","8,5763","8,6338","8,5500","","0,13%"
"06/12/2012","8,5740","8,5230","8,6005","8,4900","","0,76%"
"05/12/2012","8,5094","8,5090","8,5468","8,4702","","0,12%"
"04/12/2012","8,4988","8,5300","8,5523","8,4711","","-0,38%"
"03/12/2012","8,5308","8,5458","8,5740","8,4953","","-0,40%"
"30/11/2012","8,5650","8,5652","8,5895","8,5200","","-0,06%"
"29/11/2012","8,5701","8,5832","8,6075","8,5295","","-0,12%"
"28/11/2012","8,5801","8,5768","8,6401","8,5600","","-0,11%"
"27/11/2012","8,5898","8,5737","8,6154","8,5300","","0,17%"
"26/11/2012","8,5750","8,5636","8,6108","8,5463","","-0,03%"
"23/11/2012","8,5772","8,6183","8,6453","8,5401","","-0,55%"
"22/11/2012","8,6244","8,6422","8,6701","8,5893","","-0,32%"
"21/11/2012","8,6519","8,6484","8,7148","8,6150","","0,04%"
"20/11/2012","8,6482","8,6607","8,7013","8,6226","","-0,08%"
"19/11/2012","8,6549","8,6864","8,7122","8,6300","","-0,36%"
"16/11/2012","8,6859","8,6626","8,7415","8,6435","","0,08%"
"15/11/2012","8,6786","8,7022","8,7250","8,6351","","-0,23%"
"14/11/2012","8,6989","8,7225","8,7403","8,6602","","-0,10%"
"13/11/2012","8,7080","8,7127","8,7560","8,6770","","-0,12%"
"12/11/2012","8,7185","8,7178","8,7420","8,6759","","0,16%"
"09/11/2012","8,7044","8,6986","8,7427","8,6500","","0,08%"
"08/11/2012","8,6971","8,6707","8,7250","8,6504","","0,21%"
"07/11/2012","8,6791","8,6626","8,7206","8,6005","","0,34%"
"06/11/2012","8,6498","8,6724","8,7026","8,6300","","-0,23%"
"05/11/2012","8,6697","8,6551","8,6968","8,6245","","0,37%"
"02/11/2012","8,6375","8,5801","8,6663","8,5650","","0,55%"
"01/11/2012","8,5901","8,5748","8,6140","8,5400","","0,11%"
"31/10/2012","8,5810","8,5771","8,6023","8,5200","","0,12%"
"30/10/2012","8,5706","8,6014","8,6329","8,5401","","-0,47%"
"29/10/2012","8,6111","8,5806","8,6410","8,5550","","0,38%"
"26/10/2012","8,5784","8,5943","8,6340","8,5550","","-0,20%"
"25/10/2012","8,5952","8,5735","8,6119","8,5201","","0,25%"
"24/10/2012","8,5734","8,5511","8,6145","8,5311","","0,08%"
"23/10/2012","8,5669","8,5223","8,6005","8,4902","","0,47%"
"22/10/2012","8,5268","8,5421","8,5733","8,4900","","-0,24%"
"19/10/2012","8,5470","8,5103","8,5640","8,4897","","0,26%"
"18/10/2012","8,5248","8,4862","8,5423","8,4611","","0,34%"
"17/10/2012","8,4957","8,5259","8,5495","8,4550","","-0,35%"
"16/10/2012","8,5255","8,5799","8,5996","8,4950","","-0,56%"
"15/10/2012","8,5731","8,5380","8,6355","8,5289","","0,02%"
"12/10/2012","8,5717","8,6018","8,6150","8,5349","","-0,35%"
"11/10/2012","8,6021","8,6133","8,6711","8,5514","","-0,32%"
"10/10/2012","8,6300","8,6080","8,6631","8,5801","","0,10%"
"09/10/2012","8,6211","8,5711","8,6516","8,5327","","0,53%"
"08/10/2012","8,5760","8,5251","8,6155","8,5016","","0,57%"
"05/10/2012","8,5275","8,5510","8,5745","8,4900","","-0,13%"
"04/10/2012","8,5382","8,6153","8,6252","8,5112","","-0,71%"
"03/10/2012","8,5994","8,5919","8,6356","8,5556","","-0,06%"
"02/10/2012","8,6043","8,6091","8,6315","8,5512","","-0,17%"
"01/10/2012","8,6191","8,6268","8,6793","8,5666","","-0,03%"
"28/09/2012","8,6220","8,5952","8,6625","8,5516","","0,19%"
"27/09/2012","8,6057","8,6204","8,6634","8,5700","","-0,39%"
"26/09/2012","8,6392","8,6131","8,6705","8,5701","","0,46%"
"25/09/2012","8,5996","8,5962","8,6390","8,5401","","0,15%"
"24/09/2012","8,5871","8,5555","8,6317","8,5395","","0,19%"
"21/09/2012","8,5711","8,5711","8,5995","8,5100","","-0,03%"
"20/09/2012","8,5733","8,5200","8,6186","8,5021","","0,58%"
"19/09/2012","8,5235","8,5273","8,5795","8,4850","","-0,14%"
"18/09/2012","8,5351","8,5004","8,5600","8,4701","","0,52%"
"17/09/2012","8,4909","8,4894","8,5264","8,4452","","0,11%"
"14/09/2012","8,4818","8,5650","8,5874","8,4413","","-0,97%"
"13/09/2012","8,5650","8,6032","8,6420","8,5328","","-0,55%"
"12/09/2012","8,6120","8,6275","8,6649","8,5700","","-0,27%"
"11/09/2012","8,6353","8,6891","8,7045","8,6000","","-0,64%"
"10/09/2012","8,6907","8,6501","8,7087","8,6281","","0,37%"
"07/09/2012","8,6590","8,7621","8,7766","8,6337","","-1,17%"
"06/09/2012","8,7618","8,7761","8,8079","8,7293","","-0,04%"
"05/09/2012","8,7654","8,7930","8,8499","8,7401","","-0,27%"
"04/09/2012","8,7888","8,7827","8,8195","8,7350","","0,07%"
"03/09/2012","8,7824","8,7887","8,8293","8,7500","","-0,10%"
"31/08/2012","8,7916","8,8230","8,8526","8,7366","","-0,36%"
"30/08/2012","8,8236","8,8093","8,8529","8,7731","","0,17%"
"29/08/2012","8,8087","8,7997","8,8400","8,7658","","0,19%"
"28/08/2012","8,7920","8,8370","8,8654","8,7685","","-0,36%"
"27/08/2012","8,8234","8,8215","8,8479","8,7950","","-0,06%"
"24/08/2012","8,8290","8,8005","8,8551","8,7680","","0,42%"
"23/08/2012","8,7918","8,8194","8,8339","8,7595","","-0,18%"
"22/08/2012","8,8074","8,8395","8,8849","8,7893","","-0,42%"
"21/08/2012","8,8448","8,9071","8,9361","8,8180","","-0,81%"
"20/08/2012","8,9169","8,9175","8,9628","8,8887","","-0,18%"
"17/08/2012","8,9327","8,9196","8,9694","8,8766","","0,16%"
"16/08/2012","8,9181","8,9585","8,9910","8,8843","","-0,44%"
"15/08/2012","8,9576","8,9388","8,9889","8,8950","","0,28%"
"14/08/2012","8,9322","8,9333","8,9534","8,8743","","0,05%"
"13/08/2012","8,9279","8,9564","8,9828","8,8821","","-0,36%"
"10/08/2012","8,9602","8,9414","9,0015","8,9200","","0,11%"
"09/08/2012","8,9503","8,9101","8,9829","8,8743","","0,45%"
"08/08/2012","8,9101","8,8896","8,9516","8,8659","","0,17%"
"07/08/2012","8,8946","8,8817","8,9163","8,8455","","0,14%"
"06/08/2012","8,8824","8,8953","8,9357","8,8458","","-0,21%"
"03/08/2012","8,9012","9,0199","9,0431","8,8714","","-1,22%"
"02/08/2012","9,0114","8,9830","9,0623","8,8733","","0,17%"
"01/08/2012","8,9960","8,9500","9,0126","8,9080","","0,64%"
"31/07/2012","8,9387","8,9648","8,9984","8,9102","","-0,44%"
"30/07/2012","8,9780","8,9212","9,0153","8,9092","","0,43%"
"27/07/2012","8,9400","8,9508","9,0003","8,8774","","-0,24%"
"26/07/2012","8,9616","9,0323","9,0725","8,9161","","-0,85%"
"25/07/2012","9,0382","9,0843","9,1122","9,0128","","-0,62%"
"24/07/2012","9,0947","9,0617","9,1189","9,0266","","0,37%"
"23/07/2012","9,0614","9,0497","9,1029","9,0196","","0,38%"
"20/07/2012","9,0268","8,9629","9,0590","8,9443","","0,82%"
"19/07/2012","8,9536","8,9617","9,0022","8,9172","","0,05%"
"18/07/2012","8,9488","8,9435","9,0129","8,9303","","-0,06%"
"17/07/2012","8,9545","8,9667","9,0276","8,9243","","-0,15%"
"16/07/2012","8,9679","8,9764","9,0336","8,9386","","-0,15%"
"13/07/2012","8,9813","9,0117","9,0457","8,9525","","-0,34%"
"12/07/2012","9,0117","8,9913","9,0419","8,9559","","0,26%"
"11/07/2012","8,9880","8,9771","9,0150","8,9305","","0,08%"
"10/07/2012","8,9812","8,9369","9,0077","8,9094","","0,46%"
"09/07/2012","8,9405","8,9600","8,9926","8,9148","","-0,20%"
"06/07/2012","8,9585","8,8983","8,9853","8,8648","","0,79%"
"05/07/2012","8,8879","8,8115","8,9249","8,7761","","0,88%"
"04/07/2012","8,8102","8,7759","8,8414","8,7450","","0,52%"
"03/07/2012","8,7645","8,7793","8,8335","8,7454","","-0,11%"
"02/07/2012","8,7744","8,7283","8,8116","8,7210","","0,36%"
"29/06/2012","8,7433","8,8579","8,8819","8,7091","","-1,44%"
"28/06/2012","8,8712","8,8516","8,8969","8,8013","","0,22%"
"27/06/2012","8,8518","8,8309","8,8759","8,8091","","0,24%"
"26/06/2012","8,8309","8,8223","8,8731","8,7969","","-0,02%"
"25/06/2012","8,8324","8,8076","8,8622","8,7898","","0,41%"
"22/06/2012","8,7963","8,7991","8,8384","8,7652","","-0,02%"
"21/06/2012","8,7982","8,7191","8,8204","8,7021","","1,01%"
"20/06/2012","8,7100","8,7149","8,7646","8,6827","","-0,05%"
"19/06/2012","8,7142","8,8023","8,8335","8,6835","","-0,94%"
"18/06/2012","8,7967","8,6999","8,8250","8,6793","","0,44%"
"15/06/2012","8,7581","8,7655","8,7930","8,7247","","-0,10%"
"14/06/2012","8,7671","8,8051","8,8335","8,7415","","-0,38%"
"13/06/2012","8,8002","8,8201","8,8639","8,7587","","-0,34%"
"12/06/2012","8,8301","8,8603","8,8809","8,7947","","-0,24%"
"11/06/2012","8,8513","8,7467","8,8649","8,7272","","0,29%"
"08/06/2012","8,8259","8,8002","8,8835","8,7760","","0,28%"
"07/06/2012","8,8015","8,7875","8,8335","8,7479","","0,05%"
"06/06/2012","8,7972","8,8636","8,8802","8,7694","","-0,81%"
"05/06/2012","8,8686","8,8294","8,8967","8,7941","","0,35%"
"04/06/2012","8,8375","8,8651","8,9165","8,8134","","-0,40%"
"01/06/2012","8,8734","8,9167","8,9673","8,8468","","-0,48%"
"31/05/2012","8,9166","8,9137","8,9394","8,8591","","0,05%"
"30/05/2012","8,9117","8,8436","8,9249","8,8218","","0,85%"
"29/05/2012","8,8367","8,8130","8,8626","8,7780","","0,39%"
"28/05/2012","8,8021","8,7873","8,8349","8,7497","","-0,17%"
"25/05/2012","8,8167","8,8038","8,8438","8,7627","","0,02%"
"24/05/2012","8,8153","8,7855","8,8334","8,7516","","0,32%"
"23/05/2012","8,7869","8,7305","8,8178","8,7125","","0,63%"
"22/05/2012","8,7319","8,6606","8,7507","8,6426","","0,84%"
"21/05/2012","8,6593","8,6770","8,7217","8,6386","","-0,19%"
"18/05/2012","8,6759","8,7327","8,7649","8,6558","","-0,58%"
"17/05/2012","8,7265","8,6986","8,7483","8,6799","","0,25%"
"16/05/2012","8,7051","8,6930","8,7404","8,6731","","-0,01%"
"15/05/2012","8,7060","8,6584","8,7160","8,6093","","0,72%"
"14/05/2012","8,6436","8,6124","8,6659","8,5949","","0,46%"
"11/05/2012","8,6042","8,5854","8,6281","8,5597","","0,08%"
"10/05/2012","8,5977","8,6006","8,6085","8,5526","","0,02%"
"09/05/2012","8,5958","8,5497","8,6165","8,5401","","0,45%"
"08/05/2012","8,5570","8,5284","8,5812","8,5052","","0,43%"
"07/05/2012","8,5203","8,5711","8,5799","8,5049","","0,07%"
"04/05/2012","8,5143","8,4779","8,5238","8,4478","","0,42%"
"03/05/2012","8,4783","8,4775","8,5047","8,4467","","0,04%"
"02/05/2012","8,4749","8,4360","8,5021","8,4162","","0,47%"
"01/05/2012","8,4350","8,4172","8,4617","8,4020","","0,20%"
"30/04/2012","8,4183","8,4307","8,4594","8,4007","","-0,06%"
"27/04/2012","8,4235","8,4577","8,4825","8,3963","","-0,29%"
"26/04/2012","8,4484","8,4469","8,4616","8,4048","","0,08%"
"25/04/2012","8,4414","8,4461","8,4735","8,4167","","-0,05%"
"24/04/2012","8,4456","8,4834","8,4920","8,4267","","-0,23%"
"23/04/2012","8,4647","8,4473","8,5116","8,4150","","0,25%"
"20/04/2012","8,4435","8,4815","8,5029","8,4214","","-0,39%"
"19/04/2012","8,4767","8,4586","8,5325","8,4543","","-0,21%"
"18/04/2012","8,4944","8,4559","8,5334","8,4667","","0,10%"
"17/04/2012","8,4863","8,4564","8,5236","8,4523","","0,00%"
"16/04/2012","8,4862","8,4932","8,5903","8,4550","","-0,25%"
"13/04/2012","8,5076","8,4436","8,5397","8,4371","","0,56%"
"12/04/2012","8,4605","8,4719","8,5181","8,4312","","-0,49%"
"11/04/2012","8,5019","8,5126","8,5373","8,4605","","-0,16%"
"10/04/2012","8,5158","8,4989","8,5424","8,4679","","0,14%"
"09/04/2012","8,5043","8,4748","8,5507","8,4736","","0,08%"
"06/04/2012","8,4976","8,5128","8,5448","8,4830","","-0,33%"
"05/04/2012","8,5260","8,4540","8,5537","8,4537","","0,62%"
"04/04/2012","8,4735","8,4066","8,5150","8,4194","","0,44%"
"03/04/2012","8,4365","8,3549","8,4598","8,3490","","0,57%"
"02/04/2012","8,3890","8,3429","8,4247","8,3456","","0,25%"
"30/03/2012","8,3684","8,3983","8,4168","8,3486","","-0,41%"
"29/03/2012","8,4026","8,3629","8,4380","8,3637","","0,12%"
"28/03/2012","8,3928","8,3841","8,4232","8,3434","","0,03%"
"27/03/2012","8,3906","8,3426","8,4056","8,3398","","0,36%"
"26/03/2012","8,3608","8,3857","8,4765","8,3498","","-0,55%"
"23/03/2012","8,4070","8,4456","8,4701","8,3859","","-0,57%"
"22/03/2012","8,4554","8,4401","8,4925","8,4074","","0,22%"
"21/03/2012","8,4369","8,4328","8,4677","8,3913","","0,00%"
"20/03/2012","8,4370","8,4245","8,4710","8,4049","","0,10%"
"19/03/2012","8,4284","8,4331","8,4941","8,4004","","-0,41%"
"16/03/2012","8,4634","8,4802","8,5377","8,4412","","-0,49%"
"15/03/2012","8,5049","8,5077","8,5692","8,4789","","-0,42%"
"14/03/2012","8,5408","8,5011","8,5659","8,4887","","0,34%"
"13/03/2012","8,5115","8,4649","8,5476","8,4454","","0,44%"
"12/03/2012","8,4739","8,4722","8,5218","8,4578","","-0,20%"
"09/03/2012","8,4905","8,3870","8,5104","8,4020","","0,92%"
"08/03/2012","8,4132","8,4724","8,4938","8,3945","","-0,66%"
"07/03/2012","8,4692","8,4621","8,5168","8,4509","","-0,31%"
"06/03/2012","8,4956","8,4349","8,5150","8,4215","","0,73%"
"05/03/2012","8,4338","8,4429","8,4773","8,4151","","-0,16%"
"02/03/2012","8,4477","8,3861","8,4630","8,3665","","0,67%"
"01/03/2012","8,3911","8,3799","8,4124","8,3572","","0,08%"
"29/02/2012","8,3844","8,3081","8,3974","8,2884","","0,85%"
"28/02/2012","8,3136","8,3430","8,3595","8,2964","","-0,40%"
"27/02/2012","8,3467","8,2999","8,3760","8,2966","","0,49%"
"24/02/2012","8,3064","8,3475","8,3805","8,2864","","-0,59%"
"23/02/2012","8,3560","8,3989","8,4445","8,3431","","-0,84%"
"22/02/2012","8,4271","8,4263","8,4572","8,4012","","-0,02%"
"21/02/2012","8,4287","8,4208","8,4650","8,3882","","0,07%"
"20/02/2012","8,4224","8,4256","8,4732","8,3934","","-0,52%"
"17/02/2012","8,4662","8,4790","8,5076","8,4398","","-0,18%"
"16/02/2012","8,4811","8,4881","8,5798","8,4584","","-0,36%"
"15/02/2012","8,5114","8,4813","8,5395","8,4408","","0,30%"
"14/02/2012","8,4860","8,4212","8,5202","8,4279","","0,39%"
"13/02/2012","8,4530","8,4443","8,4655","8,3800","","-0,13%"
"10/02/2012","8,4640","8,3741","8,4832","8,3888","","0,77%"
"09/02/2012","8,3996","8,4143","8,4493","8,3667","","-0,16%"
"08/02/2012","8,4132","8,3947","8,4469","8,3900","","-0,03%"
"07/02/2012","8,4159","8,4524","8,5183","8,3995","","-0,81%"
"06/02/2012","8,4850","8,4633","8,5484","8,4666","","0,16%"
"03/02/2012","8,4712","8,4468","8,5268","8,4351","","0,00%"
"02/02/2012","8,4711","8,4653","8,5170","8,4384","","0,07%"
"01/02/2012","8,4653","8,5076","8,5499","8,4268","","-0,58%"
"31/01/2012","8,5144","8,4505","8,5392","8,4279","","0,39%"
"30/01/2012","8,4812","8,4043","8,5255","8,4237","","0,48%"
"27/01/2012","8,4409","8,4680","8,5248","8,4259","","-0,73%"
"26/01/2012","8,5030","8,4953","8,5189","8,4456","","0,15%"
"25/01/2012","8,4903","8,5355","8,6081","8,4778","","-0,54%"
"24/01/2012","8,5363","8,5352","8,5921","8,5104","","-0,03%"
"23/01/2012","8,5392","8,5938","8,6327","8,5134","","-0,71%"
"20/01/2012","8,6000","8,5682","8,6391","8,5494","","0,28%"
"19/01/2012","8,5762","8,6277","8,6540","8,5575","","-0,65%"
"18/01/2012","8,6321","8,6793","8,7084","8,6155","","-0,68%"
"17/01/2012","8,6914","8,7296","8,7561","8,6463","","-0,48%"
"16/01/2012","8,7336","8,7219","8,7713","8,7116","","0,06%"
"13/01/2012","8,7282","8,6465","8,7732","8,6080","","0,98%"
"12/01/2012","8,6439","8,6833","8,7332","8,6264","","-0,83%"
"11/01/2012","8,7165","8,6461","8,7469","8,6565","","0,52%"
"10/01/2012","8,6715","8,6785","8,7054","8,6417","","-0,14%"
"09/01/2012","8,6840","8,7181","8,7409","8,6614","","-0,31%"
"06/01/2012","8,7114","8,6615","8,7292","8,6439","","0,40%"
"05/01/2012","8,6768","8,5878","8,6870","8,5799","","1,02%"
"04/01/2012","8,5894","8,5265","8,6190","8,5111","","0,67%"
"03/01/2012","8,5325","8,5896","8,6053","8,5030","","-0,74%"
"02/01/2012","8,5957","8,5899","8,6166","8,5601","","0,06%"
"30/12/2011","8,5905","8,5731","8,6190","8,5453","","0,23%"
"29/12/2011","8,5704","8,5892","8,6468","8,5681","","-0,15%"
"28/12/2011","8,5832","8,5161","8,6128","8,5006","","0,84%"
"27/12/2011","8,5115","8,5187","8,5464","8,4971","","-0,17%"
"26/12/2011","8,5258","8,4993","8,5502","8,4937","","-0,11%"
"23/12/2011","8,5350","8,5232","8,5486","8,4918","","0,06%"
"22/12/2011","8,5295","8,4987","8,5643","8,4791","","-0,04%"
"21/12/2011","8,5325","8,5075","8,5567","8,4399","","0,32%"
"20/12/2011","8,5056","8,5532","8,5720","8,4726","","-0,54%"
"19/12/2011","8,5519","8,5337","8,5772","8,5213","","0,27%"
"16/12/2011","8,5290","8,5416","8,5676","8,4975","","-0,22%"
"15/12/2011","8,5477","8,5339","8,5909","8,5165","","-0,23%"
"14/12/2011","8,5678","8,5347","8,5951","8,5085","","0,28%"
"13/12/2011","8,5440","8,4290","8,5584","8,4183","","1,12%"
"12/12/2011","8,4490","8,3411","8,4764","8,3209","","1,12%"
"09/12/2011","8,3553","8,3701","8,4175","8,3142","","-0,28%"
"08/12/2011","8,3788","8,3206","8,4144","8,3038","","0,53%"
"07/12/2011","8,3343","8,3414","8,3823","8,3041","","-0,06%"
"06/12/2011","8,3390","8,3230","8,3907","8,3188","","0,00%"
"05/12/2011","8,3386","8,2969","8,3697","8,2872","","0,01%"
"02/12/2011","8,3381","8,3055","8,3846","8,2627","","0,20%"
"01/12/2011","8,3215","8,3220","8,3548","8,2701","","0,03%"
"30/11/2011","8,3194","8,3571","8,4282","8,2682","","-0,70%"
"29/11/2011","8,3778","8,3869","8,4187","8,3111","","-0,08%"
"28/11/2011","8,3846","8,3565","8,4236","8,3298","","-0,49%"
"25/11/2011","8,4262","8,3479","8,4608","8,3547","","0,62%"
"24/11/2011","8,3741","8,3701","8,3994","8,3266","","0,02%"
"23/11/2011","8,3722","8,2862","8,4049","8,2644","","1,01%"
"22/11/2011","8,2881","8,2665","8,3228","8,2459","","-0,10%"
"21/11/2011","8,2967","8,2605","8,3438","8,2543","","0,14%"
"18/11/2011","8,2850","8,2844","8,3298","8,2222","","-0,30%"
"17/11/2011","8,3097","8,3127","8,3488","8,2579","","0,00%"
"16/11/2011","8,3097","8,2499","8,3471","8,2474","","0,46%"
"15/11/2011","8,2720","8,2255","8,3156","8,2116","","0,42%"
"14/11/2011","8,2371","8,1354","8,2653","8,1295","","0,91%"
"11/11/2011","8,1629","8,2412","8,2665","8,1289","","-0,94%"
"10/11/2011","8,2401","8,2306","8,3095","8,2032","","-0,29%"
"09/11/2011","8,2641","8,1231","8,2974","8,1054","","1,74%"
"08/11/2011","8,1225","8,1269","8,1935","8,1012","","-0,51%"
"07/11/2011","8,1645","8,0986","8,2144","8,1203","","0,13%"
"04/11/2011","8,1540","8,1392","8,2034","8,1041","","0,10%"
"03/11/2011","8,1459","8,1675","8,2311","8,1030","","-0,41%"
"02/11/2011","8,1792","8,1955","8,2371","8,1215","","-0,27%"
"01/11/2011","8,2013","8,0881","8,2518","8,1004","","0,94%"
"31/10/2011","8,1246","7,9488","8,1554","7,9617","","1,76%"
"28/10/2011","7,9842","7,9641","8,0066","7,9402","","0,23%"
"27/10/2011","7,9659","8,1054","8,1306","7,9169","","-1,67%"
"26/10/2011","8,1013","8,0924","8,1640","8,0529","","0,15%"
"25/10/2011","8,0890","8,0830","8,1324","8,0572","","0,11%"
"24/10/2011","8,0798","8,0892","8,1481","8,0537","","-0,26%"
"21/10/2011","8,1007","8,1578","8,2047","8,0788","","-0,63%"
"20/10/2011","8,1519","8,1576","8,2386","8,1172","","-0,12%"
"19/10/2011","8,1614","8,1498","8,2024","8,1028","","-0,24%"
"18/10/2011","8,1811","8,1536","8,2297","8,1209","","0,03%"
"17/10/2011","8,1789","8,0749","8,2051","8,0801","","0,97%"
"14/10/2011","8,1005","8,1438","8,1949","8,0727","","-0,76%"
"13/10/2011","8,1625","8,1509","8,2145","8,1141","","0,04%"
"12/10/2011","8,1591","8,2195","8,2655","8,1033","","-0,71%"
"11/10/2011","8,2173","8,2187","8,2734","8,1734","","-0,12%"
"10/10/2011","8,2274","8,3161","8,3685","8,1785","","-1,48%"
"07/10/2011","8,3508","8,3043","8,3868","8,2691","","0,21%"
"06/10/2011","8,3329","8,3638","8,4379","8,3042","","-0,56%"
"05/10/2011","8,3797","8,3658","8,4285","8,3394","","-0,01%"
"04/10/2011","8,3805","8,4523","8,4882","8,3452","","-1,05%"
"03/10/2011","8,4696","8,3467","8,4891","8,3452","","1,48%"
"30/09/2011","8,3459","8,2492","8,3669","8,2313","","1,10%"
"29/09/2011","8,2550","8,2499","8,3040","8,1977","","-0,31%"
"28/09/2011","8,2806","8,2421","8,3000","8,1933","","0,32%"
"27/09/2011","8,2541","8,2746","8,3183","8,2038","","-0,31%"
"26/09/2011","8,2795","8,2761","8,3787","8,2602","","-0,17%"
"23/09/2011","8,2934","8,3126","8,3520","8,2583","","-0,41%"
"22/09/2011","8,3273","8,2475","8,3678","8,2365","","0,76%"
"21/09/2011","8,2647","8,1888","8,2808","8,1444","","0,76%"
"20/09/2011","8,2027","8,2018","8,2626","8,1695","","-0,23%"
"19/09/2011","8,2212","8,2020","8,2687","8,1768","","0,88%"
"16/09/2011","8,1496","8,1060","8,1842","8,0966","","0,33%"
"15/09/2011","8,1229","8,1741","8,2220","8,0751","","-0,65%"
"14/09/2011","8,1764","8,1951","8,2639","8,1460","","-0,26%"
"13/09/2011","8,1980","8,2048","8,2801","8,1600","","-0,21%"
"12/09/2011","8,2152","8,2533","8,3064","8,1933","","-0,13%"
"09/09/2011","8,2256","8,0923","8,2435","8,0787","","1,55%"
"08/09/2011","8,1002","7,9995","8,1239","8,0031","","1,12%"
"07/09/2011","8,0104","8,0257","8,0658","7,9800","","-0,55%"
"06/09/2011","8,0551","7,9988","8,0741","7,9270","","0,53%"
"05/09/2011","8,0130","7,9608","8,0329","7,9601","","0,70%"
"02/09/2011","7,9574","7,9129","7,9761","7,9063","","0,38%"
"01/09/2011","7,9275","7,8692","7,9545","7,8688","","0,63%"
"31/08/2011","7,8780","7,8419","7,8953","7,8298","","0,36%"
"30/08/2011","7,8499","7,7834","7,8821","7,7953","","0,38%"
"29/08/2011","7,8203","7,8115","7,8516","7,7900","","-0,06%"
"26/08/2011","7,8253","7,8723","7,9068","7,8102","","-0,68%"
"25/08/2011","7,8786","7,8410","7,9073","7,8264","","0,21%"
"24/08/2011","7,8621","7,8431","7,8843","7,8190","","0,14%"
"23/08/2011","7,8510","7,8773","7,8968","7,8161","","-0,49%"
"22/08/2011","7,8893","7,8499","7,8999","7,8396","","0,25%"
"19/08/2011","7,8699","7,8786","7,9385","7,8332","","-0,40%"
"18/08/2011","7,9016","7,8371","7,9332","7,8256","","0,55%"
"17/08/2011","7,8581","7,8607","7,9084","7,8034","","0,05%"
"16/08/2011","7,8544","7,8274","7,8964","7,8263","","0,06%"
"15/08/2011","7,8495","7,8977","7,9370","7,8229","","-1,11%"
"12/08/2011","7,9373","7,9317","7,9954","7,9048","","-0,05%"
"11/08/2011","7,9410","7,9572","8,0108","7,9050","","-0,28%"
"10/08/2011","7,9635","7,8609","7,9845","7,8556","","1,10%"
"09/08/2011","7,8765","7,9622","7,9871","7,8622","","-1,21%"
"08/08/2011","7,9730","7,9445","7,9985","7,8664","","0,59%"
"05/08/2011","7,9266","7,9897","8,0337","7,9029","","-0,96%"
"04/08/2011","8,0034","7,8740","8,0194","7,8700","","1,27%"
"03/08/2011","7,9027","7,9574","7,9922","7,8805","","-0,76%"
"02/08/2011","7,9630","7,9218","7,9880","7,9073","","0,33%"
"01/08/2011","7,9368","7,8543","7,9742","7,8313","","0,97%"
"29/07/2011","7,8606","7,8906","7,9534","7,8494","","-0,50%"
"28/07/2011","7,8999","7,8629","7,9427","7,8544","","0,24%"
"27/07/2011","7,8810","7,8069","7,9032","7,7944","","0,81%"
"26/07/2011","7,8178","7,8691","7,8937","7,7990","","-0,79%"
"25/07/2011","7,8803","7,8449","7,9083","7,8518","","-0,10%"
